item_code,item_name,item_description,qty,qty_unit,manual_unit_price,unit_cost,cost_currency,tax_class,markup_override
18.5.8,SPARES SHELF BIN SET,SPARES SHELF BIN SET; supplemental controlled item for hydrogen plant subassembly 18.5; factory traceability and commissioning readiness included. Supplier cost currency: USD.,1,EA,,12309,USD,,22
18.5.9,SPARES SEALED DESICCANT PACK,SPARES SEALED DESICCANT PACK; supplemental controlled item for hydrogen plant subassembly 18.5; factory traceability and commissioning readiness included. Supplier cost currency: SGD.,2,EA,,16764.86,SGD,,23
18.5.10,SPARES REORDER TEMPLATE,SPARES REORDER TEMPLATE; supplemental controlled item for hydrogen plant subassembly 18.5; factory traceability and commissioning readiness included. Supplier cost currency: AUD.,3,EA,,19535.94,AUD,,24
18.5.11,SPARES BARCODE SCANNER,SPARES BARCODE SCANNER; supplemental controlled item for hydrogen plant subassembly 18.5; factory traceability and commissioning readiness included. Supplier cost currency: GBP.,4,EA,,10080,GBP,,25
18.5.12,SPARES CABINET LIGHTING KIT,SPARES CABINET LIGHTING KIT; supplemental controlled item for hydrogen plant subassembly 18.5; factory traceability and commissioning readiness included. Supplier cost currency: EUR.,1,EA,,11756.48,EUR,,20
19,TRAINING MANUALS AND LIFECYCLE SUPPORT,"Operator training, maintenance manuals, troubleshooting guides, remote support, and lifecycle documentation.",1,LOT,,,,,
19.1,OPERATOR TRAINING,"Classroom operator training, process overview, alarm response, and practical exercises.",1,LOT,,,,,
19.1.1,OPERATOR TRAINING ASSEMBLY,OPERATOR TRAINING ASSEMBLY; FRP/HDPE chemical-resistant utility construction; ISO 22734 hydrogen generator equipment requirements; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: HKD.,104,HR,,49015.62,HKD,,19
19.1.2,OPERATOR TRAINING MODULE,OPERATOR TRAINING MODULE; IP66/NEMA 4X outdoor electrical enclosure; NFPA 2 hydrogen technologies design consideration; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: JPY.,116,HR,,948805.97,JPY,,20
19.1.3,OPERATOR TRAINING PANEL,OPERATOR TRAINING PANEL; ATEX/IECEx suitable hydrogen-area component selection; ASME B31.3 process piping fabrication basis; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: CNY.,128,HR,,46000,CNY,,21
19.1.4,OPERATOR TRAINING MANIFOLD,OPERATOR TRAINING MANIFOLD; 316L stainless steel wetted construction; CE/UKCA technical file support package; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: USD.,140,HR,,6523,USD,,22
19.1.5,OPERATOR TRAINING SENSOR SET,OPERATOR TRAINING SENSOR SET; duplex stainless steel process wetted construction; UL 508A industrial control panel construction basis; design ambient -20 to 45 degC. Supplier cost currency: SGD.,80,HR,,8927.03,SGD,,18
19.1.6,OPERATOR TRAINING INSTALL KIT,OPERATOR TRAINING INSTALL KIT; EPDM/PTFE compatible deionized water service; ISO 9001 traceable manufacturing record package; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: AUD.,92,HR,,10451.56,AUD,,19
19.2,MAINTENANCE TRAINING,"Mechanical, electrical, controls, and analyzer maintenance training sessions.",1,LOT,,,,,
19.2.1,MAINTENANCE TRAINING ASSEMBLY,MAINTENANCE TRAINING ASSEMBLY; IP66/NEMA 4X outdoor electrical enclosure; NFPA 2 hydrogen technologies design consideration; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: CNY.,104,HR,,45792.86,CNY,,20
19.2.2,MAINTENANCE TRAINING MODULE,MAINTENANCE TRAINING MODULE; ATEX/IECEx suitable hydrogen-area component selection; ASME B31.3 process piping fabrication basis; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: USD.,116,HR,,6494,USD,,21
19.2.3,MAINTENANCE TRAINING PANEL,MAINTENANCE TRAINING PANEL; 316L stainless steel wetted construction; CE/UKCA technical file support package; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: SGD.,128,HR,,8887.84,SGD,,22
19.2.4,MAINTENANCE TRAINING MANIFOLD,MAINTENANCE TRAINING MANIFOLD; duplex stainless steel process wetted construction; UL 508A industrial control panel construction basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: AUD.,140,HR,,10406.25,AUD,,18
19.2.5,MAINTENANCE TRAINING SENSOR SET,MAINTENANCE TRAINING SENSOR SET; EPDM/PTFE compatible deionized water service; ISO 9001 traceable manufacturing record package; design ambient -20 to 45 degC. Supplier cost currency: GBP.,80,HR,,5394.40,GBP,,19
19.2.6,MAINTENANCE TRAINING INSTALL KIT,MAINTENANCE TRAINING INSTALL KIT; copper busbar with tin-plated contact surfaces; IEC 60204-1 electrical machinery compliance; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: EUR.,92,HR,,6320.37,EUR,,20
19.3,OPERATING MANUALS,"Operating manual, startup/shutdown procedures, normal operation, and emergency response.",1,LOT,,,,,
19.3.1,OPERATING MANUALS ASSEMBLY,OPERATING MANUALS ASSEMBLY; ATEX/IECEx suitable hydrogen-area component selection; ASME B31.3 process piping fabrication basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: SGD.,104,HR,,8848.65,SGD,,21
19.3.2,OPERATING MANUALS MODULE,OPERATING MANUALS MODULE; 316L stainless steel wetted construction; CE/UKCA technical file support package; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: AUD.,116,HR,,10360.94,AUD,,22
19.3.3,OPERATING MANUALS PANEL,OPERATING MANUALS PANEL; duplex stainless steel process wetted construction; UL 508A industrial control panel construction basis; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: GBP.,128,HR,,5371.20,GBP,,18
19.3.4,OPERATING MANUALS MANIFOLD,OPERATING MANUALS MANIFOLD; EPDM/PTFE compatible deionized water service; ISO 9001 traceable manufacturing record package; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: EUR.,140,HR,,6293.52,EUR,,19
19.3.5,OPERATING MANUALS SENSOR SET,OPERATING MANUALS SENSOR SET; copper busbar with tin-plated contact surfaces; IEC 60204-1 electrical machinery compliance; design ambient -20 to 45 degC. Supplier cost currency: KRW.,80,HR,,9424657.53,KRW,,20
19.3.6,OPERATING MANUALS INSTALL KIT,OPERATING MANUALS INSTALL KIT; powder-coated carbon steel structural frame; IEC 61511 instrumented protection design basis; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: HKD.,92,HR,,54398.44,HKD,,21
19.4,MAINTENANCE MANUALS,"Preventive maintenance tasks, spare parts list, calibration procedures, and troubleshooting.",1,LOT,,,,,
19.4.1,MAINTENANCE MANUALS ASSEMBLY,MAINTENANCE MANUALS ASSEMBLY; 316L stainless steel wetted construction; CE/UKCA technical file support package; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: GBP.,104,HR,,5348,GBP,,22
19.4.2,MAINTENANCE MANUALS MODULE,MAINTENANCE MANUALS MODULE; duplex stainless steel process wetted construction; UL 508A industrial control panel construction basis; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: EUR.,116,HR,,6266.67,EUR,,18
19.4.3,MAINTENANCE MANUALS PANEL,MAINTENANCE MANUALS PANEL; EPDM/PTFE compatible deionized water service; ISO 9001 traceable manufacturing record package; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: KRW.,128,HR,,9384931.51,KRW,,19
19.4.4,MAINTENANCE MANUALS MANIFOLD,MAINTENANCE MANUALS MANIFOLD; copper busbar with tin-plated contact surfaces; IEC 60204-1 electrical machinery compliance; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: HKD.,140,HR,,54171.88,HKD,,20
19.4.5,MAINTENANCE MANUALS SENSOR SET,MAINTENANCE MANUALS SENSOR SET; powder-coated carbon steel structural frame; IEC 61511 instrumented protection design basis; design ambient -20 to 45 degC. Supplier cost currency: JPY.,80,HR,,1047313.43,JPY,,21
19.4.6,MAINTENANCE MANUALS INSTALL KIT,MAINTENANCE MANUALS INSTALL KIT; FRP/HDPE chemical-resistant utility construction; ISO 22734 hydrogen generator equipment requirements; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: CNY.,92,HR,,50714.29,CNY,,22
19.5,REMOTE SUPPORT PACKAGE,"Remote support hours, secure access setup, monthly health review, and issue log.",1,LOT,,,,,
19.5.1,REMOTE SUPPORT PACKAGE ASSEMBLY,REMOTE SUPPORT PACKAGE ASSEMBLY; duplex stainless steel process wetted construction; UL 508A industrial control panel construction basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: KRW.,104,HR,,9345205.48,KRW,,18
19.5.2,REMOTE SUPPORT PACKAGE MODULE,REMOTE SUPPORT PACKAGE MODULE; EPDM/PTFE compatible deionized water service; ISO 9001 traceable manufacturing record package; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: HKD.,116,HR,,53945.31,HKD,,19
19.5.3,REMOTE SUPPORT PACKAGE PANEL,REMOTE SUPPORT PACKAGE PANEL; copper busbar with tin-plated contact surfaces; IEC 60204-1 electrical machinery compliance; nominal hydrogen output 400 Nm3/h package basis. Supplier cost currency: JPY.,128,HR,,1042985.07,JPY,,20
19.5.4,REMOTE SUPPORT PACKAGE MANIFOLD,REMOTE SUPPORT PACKAGE MANIFOLD; powder-coated carbon steel structural frame; IEC 61511 instrumented protection design basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: CNY.,140,HR,,50507.14,CNY,,21
19.5.5,REMOTE SUPPORT PACKAGE SENSOR SET,REMOTE SUPPORT PACKAGE SENSOR SET; FRP/HDPE chemical-resistant utility construction; ISO 22734 hydrogen generator equipment requirements; design ambient -20 to 45 degC. Supplier cost currency: USD.,80,HR,,7154,USD,,22
19.5.6,REMOTE SUPPORT PACKAGE INSTALL KIT,REMOTE SUPPORT PACKAGE INSTALL KIT; IP66/NEMA 4X outdoor electrical enclosure; NFPA 2 hydrogen technologies design consideration; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: SGD.,92,HR,,9779.73,SGD,,18
20,OPTIONAL PERFORMANCE AND EXPANSION PACKAGES,"Optional capacity uprate, heat recovery, advanced monitoring, future stack bay provisions, and expedited delivery options.",1,LOT,,,,,
20.1,CAPACITY UPRATE OPTION,"Additional stack bay provisions, rectifier allowance, cooling margin, and piping branches.",1,LOT,,,,,
20.1.1,CAPACITY UPRATE OPTION ASSEMBLY,CAPACITY UPRATE OPTION ASSEMBLY; IP66/NEMA 4X outdoor electrical enclosure; ISO 22734 hydrogen generator equipment requirements; grid input 11 kV medium voltage with transformer step-down.,1,LOT,60956.40,,,,
20.1.2,CAPACITY UPRATE OPTION MODULE,CAPACITY UPRATE OPTION MODULE; ATEX/IECEx suitable hydrogen-area component selection; NFPA 2 hydrogen technologies design consideration; nominal hydrogen output 400 Nm3/h package basis.,1,LOT,62342.83,,,,
20.1.3,CAPACITY UPRATE OPTION PANEL,CAPACITY UPRATE OPTION PANEL; 316L stainless steel wetted construction; ASME B31.3 process piping fabrication basis; turn-down operation from 20 percent to 100 percent load.,1,LOT,63733.41,,,,
20.1.4,CAPACITY UPRATE OPTION MANIFOLD,CAPACITY UPRATE OPTION MANIFOLD; duplex stainless steel process wetted construction; CE/UKCA technical file support package; design ambient -20 to 45 degC.,1,LOT,59959.24,,,,
20.1.5,CAPACITY UPRATE OPTION SENSOR SET,CAPACITY UPRATE OPTION SENSOR SET; EPDM/PTFE compatible deionized water service; UL 508A industrial control panel construction basis; outdoor containerized service with marine C4 coating allowance.,1,LOT,61349.82,,,,
20.1.6,CAPACITY UPRATE OPTION INSTALL KIT,CAPACITY UPRATE OPTION INSTALL KIT; copper busbar with tin-plated contact surfaces; ISO 9001 traceable manufacturing record package; continuous operation duty with remote monitoring.,1,LOT,62744.55,,,,
20.2,HEAT RECOVERY OPTION,"Heat recovery exchanger, controls, tie-in piping, and energy metering.",1,LOT,,,,,
20.2.1,HEAT RECOVERY OPTION ASSEMBLY,HEAT RECOVERY OPTION ASSEMBLY; ATEX/IECEx suitable hydrogen-area component selection; NFPA 2 hydrogen technologies design consideration; grid input 11 kV medium voltage with transformer step-down.,1,LOT,61118.74,,,,
20.2.2,HEAT RECOVERY OPTION MODULE,HEAT RECOVERY OPTION MODULE; 316L stainless steel wetted construction; ASME B31.3 process piping fabrication basis; nominal hydrogen output 400 Nm3/h package basis.,1,LOT,62508.60,,,,
20.2.3,HEAT RECOVERY OPTION PANEL,HEAT RECOVERY OPTION PANEL; duplex stainless steel process wetted construction; CE/UKCA technical file support package; turn-down operation from 20 percent to 100 percent load.,1,LOT,63902.60,,,,
20.2.4,HEAT RECOVERY OPTION MANIFOLD,HEAT RECOVERY OPTION MANIFOLD; EPDM/PTFE compatible deionized water service; UL 508A industrial control panel construction basis; design ambient -20 to 45 degC.,1,LOT,60118.16,,,,
20.2.5,HEAT RECOVERY OPTION SENSOR SET,HEAT RECOVERY OPTION SENSOR SET; copper busbar with tin-plated contact surfaces; ISO 9001 traceable manufacturing record package; outdoor containerized service with marine C4 coating allowance.,1,LOT,61512.16,,,,
20.2.6,HEAT RECOVERY OPTION INSTALL KIT,HEAT RECOVERY OPTION INSTALL KIT; powder-coated carbon steel structural frame; IEC 60204-1 electrical machinery compliance; continuous operation duty with remote monitoring.,1,LOT,62910.32,,,,
20.3,ADVANCED ANALYTICS OPTION,"Performance dashboard, degradation analytics, KPI reporting, and data export.",1,LOT,,,,,
20.3.1,ADVANCED ANALYTICS OPTION ASSEMBLY,ADVANCED ANALYTICS OPTION ASSEMBLY; 316L stainless steel wetted construction; ASME B31.3 process piping fabrication basis; grid input 11 kV medium voltage with transformer step-down.,1,LOT,61281.09,,,,
20.3.2,ADVANCED ANALYTICS OPTION MODULE,ADVANCED ANALYTICS OPTION MODULE; duplex stainless steel process wetted construction; CE/UKCA technical file support package; nominal hydrogen output 400 Nm3/h package basis.,1,LOT,62674.37,,,,
20.3.3,ADVANCED ANALYTICS OPTION PANEL,ADVANCED ANALYTICS OPTION PANEL; EPDM/PTFE compatible deionized water service; UL 508A industrial control panel construction basis; turn-down operation from 20 percent to 100 percent load.,1,LOT,64071.80,,,,
20.3.4,ADVANCED ANALYTICS OPTION MANIFOLD,ADVANCED ANALYTICS OPTION MANIFOLD; copper busbar with tin-plated contact surfaces; ISO 9001 traceable manufacturing record package; design ambient -20 to 45 degC.,1,LOT,60277.08,,,,
20.3.5,ADVANCED ANALYTICS OPTION SENSOR SET,ADVANCED ANALYTICS OPTION SENSOR SET; powder-coated carbon steel structural frame; IEC 60204-1 electrical machinery compliance; outdoor containerized service with marine C4 coating allowance.,1,LOT,61674.51,,,,
20.3.6,ADVANCED ANALYTICS OPTION INSTALL KIT,ADVANCED ANALYTICS OPTION INSTALL KIT; FRP/HDPE chemical-resistant utility construction; IEC 61511 instrumented protection design basis; continuous operation duty with remote monitoring.,1,LOT,63076.09,,,,
20.4,FUTURE EXPANSION STUBS,"Blanked piping stubs, spare cable tray, spare I/O, and reserved enclosure space.",1,LOT,,,,,
20.4.1,FUTURE EXPANSION STUBS ASSEMBLY,FUTURE EXPANSION STUBS ASSEMBLY; duplex stainless steel process wetted construction; CE/UKCA technical file support package; grid input 11 kV medium voltage with transformer step-down.,1,LOT,61443.43,,,,
20.4.2,FUTURE EXPANSION STUBS MODULE,FUTURE EXPANSION STUBS MODULE; EPDM/PTFE compatible deionized water service; UL 508A industrial control panel construction basis; nominal hydrogen output 400 Nm3/h package basis.,1,LOT,62840.14,,,,
20.4.3,FUTURE EXPANSION STUBS PANEL,FUTURE EXPANSION STUBS PANEL; copper busbar with tin-plated contact surfaces; ISO 9001 traceable manufacturing record package; turn-down operation from 20 percent to 100 percent load.,1,LOT,64240.99,,,,
20.4.4,FUTURE EXPANSION STUBS MANIFOLD,FUTURE EXPANSION STUBS MANIFOLD; powder-coated carbon steel structural frame; IEC 60204-1 electrical machinery compliance; design ambient -20 to 45 degC.,1,LOT,60436,,,,
20.4.5,FUTURE EXPANSION STUBS SENSOR SET,FUTURE EXPANSION STUBS SENSOR SET; FRP/HDPE chemical-resistant utility construction; IEC 61511 instrumented protection design basis; outdoor containerized service with marine C4 coating allowance.,1,LOT,61836.85,,,,
20.4.6,FUTURE EXPANSION STUBS INSTALL KIT,FUTURE EXPANSION STUBS INSTALL KIT; IP66/NEMA 4X outdoor electrical enclosure; ISO 22734 hydrogen generator equipment requirements; continuous operation duty with remote monitoring.,1,LOT,63241.86,,,,
20.5,EXPEDITED DELIVERY OPTION,"Premium procurement, overtime assembly, priority testing, and air freight allowance.",1,LOT,,,,,
20.5.1,EXPEDITED DELIVERY OPTION ASSEMBLY,EXPEDITED DELIVERY OPTION ASSEMBLY; EPDM/PTFE compatible deionized water service; UL 508A industrial control panel construction basis; grid input 11 kV medium voltage with transformer step-down.,4,EA,25463.28,,,,
20.5.2,EXPEDITED DELIVERY OPTION MODULE,EXPEDITED DELIVERY OPTION MODULE; copper busbar with tin-plated contact surfaces; ISO 9001 traceable manufacturing record package; nominal hydrogen output 400 Nm3/h package basis.,5,EA,26100.91,,,,
20.5.3,EXPEDITED DELIVERY OPTION PANEL,EXPEDITED DELIVERY OPTION PANEL; powder-coated carbon steel structural frame; IEC 60204-1 electrical machinery compliance; turn-down operation from 20 percent to 100 percent load.,2,EA,26742.69,,,,
20.5.4,EXPEDITED DELIVERY OPTION MANIFOLD,EXPEDITED DELIVERY OPTION MANIFOLD; FRP/HDPE chemical-resistant utility construction; IEC 61511 instrumented protection design basis; design ambient -20 to 45 degC.,3,EA,25214.92,,,,
20.5.5,EXPEDITED DELIVERY OPTION SENSOR SET,EXPEDITED DELIVERY OPTION SENSOR SET; IP66/NEMA 4X outdoor electrical enclosure; ISO 22734 hydrogen generator equipment requirements; outdoor containerized service with marine C4 coating allowance.,4,EA,25856.70,,,,
